"type","group","category","title","path","subcat","image"
"def",3,"EE","Addition Property Of Inequality","UCSMPg7-8additionpropertyofinequality","Properties","nofile"
"def",3,"GEOM","Area Formula Of A Right Triangle","UCSMPg7-8areaformulaforarighttriangle","Measurement","nofile"
"def",3,"GEOM","Area Formula Of A Trapezoid","UCSMPg7-8areaformulaforatrapezoid","Measurement","nofile"
"def",3,"GEOM","Area Of A Circle Formula","UCSMPg7-8areaofacircleformula","Measurement","nofile"
"def",3,"GEOM","Area Of A Rectangle","UCSMPg7-8areaofarectangle","Measurement","nofile"
"def",3,"EE","Associative Property Of Multiplication","UCSMPg7-8associativepropertyofaddition","Properties","nofile"
"def",3,"EE","Associative Property Of Multiplication","UCSMPg7-8associativepropertyofmultiplication","Properties","nofile"
"def",3,"SP","Average","UCSMPg7-8average","Data Descriptions","nofile"
"def",3,"EE","Base","UCSMPg7-8base","Basics","nofile"
"def",3,"SP","Box Plot","UCSMPg7-8boxplot","Data Descriptions","nofile"
"def",3,"GEOM","Circumference","UCSMPg7-8circumference","Measurement","nofile"
"def",3,"PR","Coefficient","UCSMPg7-8coefficient","Functions","nofile"
"def",3,"EE","Commutative Property Of Addition","UCSMPg7-8commutativepropertyofaddition","Properties","nofile"
"def",3,"EE","Commutative Property Of Multiplication","UCSMPg7-8commutativepropertyofmultiplication","Properties","nofile"
"def",3,"GEOM","Complementary Angles","UCSMPg7-8complementaryangles","Angles","nofile"
"def",3,"GEOM","Congruent Figures","UCSMPg7-8congruentfigures","Scaling","nofile"
"def",3,"SP","Data Set","UCSMPg7-8dataset","Data Descriptions","nofile"
"def",3,"PR","Degree Of A Polynomial","UCSMPg7-8degreeofapolynomial","Functions","nofile"
"def",3,"PR","Dependent Variable","UCSMPg7-8dependentvariable","Functions","nofile"
"def",3,"SP","Deviation","UCSMPg7-8deviation","Data Descriptions","nofile"
"def",3,"GEOM","Diameter","UCSMPg7-8diameter","Measurement","nofile"
"def",3,"PR","Direct Variation","UCSMPg7-8directvariation","Ratios","nofile"
"def",3,"EE","Distributive Property Of Multiplication","UCSMPg7-8distributivepropertyofmultiplication","Properties","nofile"
"def",3,"NS","Dividing Fractions Property","UCSMPg7-8dividingfractionsproperty","Properties","nofile"
"def",3,"PR","Domain Of A Function","UCSMPg7-8domainofafunction","Functions","nofile"
"def",3,"PR","Domain Of A Variable","UCSMPg7-8domainofavariable","Functions","nofile"
"def",3,"EE","Double Inequality","UCSMPg7-8doubleinequality","Basics","nofile"
"def",3,"NS","Equal-Fractions Property","UCSMPg7-8equal-fractionsproperty","Properties","nofile"
"def",3,"GEOM","Equilateral Triangle","UCSMPg7-8triangleequilateral","Shape Recognition","nofile"
"def",3,"EE","Equivalent Equations","UCSMPg7-8equivalentequations","Basics","nofile"
"def",3,"EE","Exponent","UCSMPg7-8exponent","Basics","nofile"
"def",3,"NS","Factor","UCSMPg7-8factor","Properties","nofile"
"def",3,"NS","Factorization","UCSMPg7-8factorization","Properties","nofile"
"def",3,"SP","First Quartile (Q1)","UCSMPg7-8firstquartile(Q1)","Data Descriptions","nofile"
"def",3,"EE","Formula","UCSMPg7-8formula","Basics","nofile"
"def",3,"SP","Frequency","UCSMPg7-8frequency","Probability","nofile"
"def",3,"PR","Function","UCSMPg7-8function","Functions","nofile"
"def",3,"PR","Greatest Common Factor","UCSMPg7-8greatestcommonfactor(GCF)","Functions","nofile"
"def",3,"GEOM","Hypotenuse","UCSMPg7-8hypotenuse","Measurement","nofile"
"def",3,"PR","Independent Variable","UCSMPg7-8independentvariable","Functions","nofile"
"def",3,"SP","Interquartile Range (Iqr)","UCSMPg7-8interquartilerange(IQR)","Data Descriptions","nofile"
"def",3,"NS","Irrational Number","UCSMPg7-8irrationalnumber","Irrationality","nofile"
"def",3,"NS","Irrationality Of Root N Theorem","UCSMPg7-8irrationalityofrootntheorem","Irrationality","nofile"
"def",3,"GEOM","Isosceles Triangle","UCSMPg7-8triangleisosceles","Shape Recognition","nofile"
"def",3,"NS","Least Common Denominator (Lcd)","UCSMPg7-8leastcommondenominator(LCD)","Properties","nofile"
"def",3,"EE","Like Terms","UCSMPg7-8liketerms","Basics","nofile"
"def",3,"GEOM","Line Of Symmetry","UCSMPg7-8lineofsymmetry","Coordinates","nofile"
"def",3,"EE","Linear Equation","UCSMPg7-8linearequation","Basics","nofile"
"def",3,"EE","Linear Inequalities","UCSMPg7-8linearinequalities","Basics","nofile"
"def",3,"NS","Lowest Terms","UCSMPg7-8lowestterms","Basics","nofile"
"def",3,"SP","Mean","UCSMPg7-8meanSEEaverage","Data Descriptions","nofile"
"def",3,"SP","Median","UCSMPg7-8median","Data Descriptions","nofile"
"def",3,"SP","Mode","UCSMPg7-8mode","Data Descriptions","nofile"
"def",3,"SP","Multiplication Counting Principle","UCSMPg7-8multiplicationcountingprinciple","Combinations","nofile"
"def",3,"EE","Multiplication Property Of Equality","UCSMPg7-8multiplicationpropertyofequality","Properties","nofile"
"def",3,"EE","Multiplication Property Of Inequality","UCSMPg7-8multiplicationpropertyofinequality","Properties","nofile"
"def",3,"NS","Multiplying Fractions Property","UCSMPg7-8multiplyingfractionsproperty","Properties","nofile"
"def",3,"EE","Negative Exponents Property","UCSMPg7-8negativeexponentproperty","Properties","nofile"
"def",3,"GEOM","Obtuse Angle","UCSMPg7-8obtuseangle","Angles","nofile"
"def",3,"NS","Opposite Of Opposites Property","UCSMPg7-8oppositeofoppositesproperty","Properties","nofile"
"def",3,"EE","Order Of Operations","UCSMPg7-8orderofoperations","Basics","nofile"
"def",3,"GEOM","Origin","UCSMPg7-8origin","Coordinates","nofile"
"def",3,"SP","Outlier","UCSMPg7-8outlier","Data Descriptions","nofile"
"def",3,"GEOM","Parallel Lines","UCSMPg7-8parallellines","Angles","nofile"
"def",3,"GEOM","Parallelogram","UCSMPg7-8parallelogram","Shape Recognition","nofile"
"def",3,"GEOM","Perpendicular","UCSMPg7-8perpendicular","Angles","nofile"
"def",3,"PR","Point-Slope Form","UCSMPg7-8pointslopeform","Functions","nofile"
"def",3,"GEOM","Polygon","UCSMPg7-8polygon","Shape Recognition","nofile"
"def",3,"EE","Power","UCSMPg7-8power","Basics","nofile"
"def",3,"EE","Power Of A Power Property","UCSMPg7-8powerofapowerproperty","Properties","nofile"
"def",3,"EE","Power Of A Product Property","UCSMPg7-8powerofaproductproperty","Properties","nofile"
"def",3,"EE","Power Of A Quotient Property","UCSMPg7-8powerofaquotientproperty","Properties","nofile"
"def",3,"NS","Prime Factorization","UCSMPg7-8primefactorization","Properties","nofile"
"def",3,"GEOM","Prism","UCSMPg7-8prism","Shape Recognition","nofile"
"def",3,"SP","Probability","UCSMPg7-8probability","Probability","nofile"
"def",3,"SP","Probability Formula For Geometric Regions","UCSMPg7-8probabilityformulaforgeometricregions","Probability","nofile"
"def",3,"EE","Product Of Powers Property","UCSMPg7-8productofpowersproperty","Properties","nofile"
"def",3,"PR","Proportion","UCSMPg7-8proportion","Ratios","nofile"
"def",3,"GEOM","Pythagoream Theorem","UCSMPg7-8pythagoreantheorem","Measurement","nofile"
"def",3,"PR","Quadrant","UCSMPg7-8quadrant","Graphs","nofile"
"def",3,"EE","Quadratic Equation","UCSMPg7-8quadraticequation","Basics","nofile"
"def",3,"GEOM","Quadrilateral","UCSMPg7-8quadrilateral","Shape Recognition","nofile"
"def",3,"GEOM","Quadrilateral Sum Property","UCSMPg7-8quadrilateralsumproperty","Angles","nofile"
"def",3,"SP","Quartile","UCSMPg7-8quartile","Data Descriptions","nofile"
"def",3,"EE","Quotient Of Powers Property","UCSMPg7-8quotientofpowersproperty","Properties","nofile"
"def",3,"GEOM","Radius","UCSMPg7-8radius","Measurement","nofile"
"def",3,"SP","Random","UCSMPg7-8random","Probability","nofile"
"def",3,"SP","Range","UCSMPg7-8range","Data Descriptions","nofile"
"def",3,"PR","Ratio","UCSMPg7-8ratio","Basics","nofile"
"def",3,"PR","Ratio Comparison Model For Division","UCSMPg7-8ratiocomparisonmodelfordivision","Basics","nofile"
"def",3,"NS","Rational Number","UCSMPg7-8rationalnumber","Basics","nofile"
"def",3,"NS","Reciprocals","UCSMPg7-8reciprocals","Properties","nofile"
"def",3,"GEOM","Rectangular Prism","UCSMPg7-8rectangularprism","Shape Recognition","nofile"
"def",3,"SP","Relative Frequency","UCSMPg7-8relativefrequency","Probability","nofile"
"def",3,"EE","Repeated Addition Property Of Multiplication","UCSMPg7-8repeatedadditionpropertyofmultiplication","Properties","nofile"
"def",3,"EE","Repeated Multiplication Property Of Powers","UCSMPg7-8repeatedmultiplicationpropertyofpowers","Properties","nofile"
"def",3,"GEOM","Rhombus","UCSMPg7-8rhombus","Shape Recognition","nofile"
"def",3,"GEOM","Right Angle","UCSMPg7-8rightangle","Angles","nofile"
"def",3,"GEOM","Right Triangle","UCSMPg7-8triangleright","Shape Recognition","nofile"
"def",3,"GEOM","Rotation","UCSMPg7-8rotation","Coordinates","nofile"
"def",3,"GEOM","Scalene Triangle","UCSMPg7-8trianglescalene","Shape Recognition","nofile"
"def",3,"SP","Scatter Plot","UCSMPg7-8scatterplot","Graphs","nofile"
"def",3,"EE","Scientific Notation","UCSMPg7-8scientificnotation","Notations","nofile"
"def",3,"GEOM","Similar Figures","UCSMPg7-8similarfigures","Scaling","nofile"
"def",3,"PR","Slope","UCSMPg7-8slope","Graphs","nofile"
"def",3,"PR","Slope-Intercept Form","UCSMPg7-8slopeinterceptform","Functions","nofile"
"def",3,"EE","Standard Form Of A Quadratic Equation","UCSMPg7-8standardformofaquadraticequation","Basics","nofile"
"def",3,"EE","Standard Form Of An Equation Of A Line","UCSMPg7-8standardformofanequationofaline","Basics","nofile"
"def",3,"SP","Stem And Leaf Plot","UCSMPg7-8stemandleafplot","Charts","nofile"
"def",3,"EE","Substitution Principle","UCSMPg7-8substitutionprinciple","Principles","nofile"
"def",3,"EE","Subtraction Property Of Equality","UCSMPg7-8subtrationpropertyofequality","Properties","nofile"
"def",3,"GEOM","Supplementary","UCSMPg7-8supplementary","Angles","nofile"
"def",3,"GEOM","Surface Area","UCSMPg7-8surfacearea","Measurement","nofile"
"def",3,"SP","Third Quartile","UCSMPg7-8thirdquartile","Data Descriptions","nofile"
"def",3,"GEOM","Translation","UCSMPg7-8translation","Coordinates","nofile"
"def",3,"GEOM","Transversal","UCSMPg7-8transversal","Angles","nofile"
"def",3,"GEOM","Trapezoid","UCSMPg7-8trapezoid","Shape Recognition","nofile"
"def",3,"GEOM","Triangle Sum Property","UCSMPg7-8trianglesumproperty","Angles","nofile"
"def",3,"GEOM","Vertex","UCSMPg7-8vertex","Angles","nofile"
"def",3,"GEOM","Volume","UCSMPg7-8volume","Measurement","nofile"
"def",3,"GEOM","X-Intercept","UCSMPg7-8xintercept","Coordinates","nofile"
"def",3,"GEOM","Y-Intercept","UCSMPg7-8yintercept","Coordinates","nofile"
"def",3,"EE","Zero Exponent Property","UCSMPg7-8zeroexponentproperty","Properties","nofile"
"tut",3,"ns","Absolute Value 1","SV_0vMhuIXipnBIqDb","Qualtrics","G3NSabsval1"
"tut",3,"ns","Absolute Value 2","SV_3fJyIaYxz6jzEkB","Qualtrics","G3NSabsval2"
"tut",3,"geom","Angles 1","SV_8k5wmWIExjZpBrL","Qualtrics","G3GEOMangl1"
"tut",3,"geom","Angles 2","SV_5yX4tSFOT5xD6lf","Qualtrics","G3GEOMangl2"
"tut",3,"sp","Combinations 1","SV_8IzE3mAQzDwySHz","Qualtrics","G3SPcomb1"
"tut",3,"geom","Coordinates 1","SV_6L7YeeRbuHoOSMJ","Qualtrics","G3GEOMcoord1"
"tut",3,"sp","Data 1","SV_5AWgzV3DXpS23rL","Qualtrics","G3SPdata1"
"tut",3,"ee","Equations 1","SV_8AZ3cYrdy8Vq9GB","Qualtrics","G3EEeqn1"
"tut",3,"ee","Equations 2","SV_8p3agYjWWQhPDpj","Qualtrics","G3EEeqn2"
"tut",3,"ns","Equivalence 1","SV_5iPlmILPQHCBfeZ","Qualtrics","G3NSequiv1"
"tut",3,"ee","Exponents 1","SV_71z0t3lqOGfyv6B","Qualtrics","G3EEexpon1"
"tut",3,"ee","Exponents 2","SV_6PaFpGcarYNviaF","Qualtrics","G3EEexpon2"
"tut",3,"pr","Functions 1","SV_00Ych30LYNcMENn","Qualtrics","G3PRfunc1"
"tut",3,"pr","Functions 2","SV_bvLu5vowGYs09SZ","Qualtrics","G3PRfunc2"
"tut",3,"pr","Graphs 1","SV_bEj3rVGdqYwyJxj","Qualtrics","G3PRgraph1"
"tut",3,"sp","Graphs 1","SV_01JHkO7FjmyLlQx","Qualtrics","G3SPgraph1"
"tut",3,"ns","Irrational Numbers 1","SV_3gwHQgPaEN1gSot","Qualtrics","G3NSirrat1"
"tut",3,"ns","Irrational Numbers 2","SV_802V7jt3zBR9rFP","Qualtrics","G3NSirrat2"
"tut",3,"geom","Measurements 1","SV_9S2bzUygz1zu4OF","Qualtrics","G3GEOMmesur1"
"tut",3,"geom","Measurements 1","SV_6Log0LI3pjIEFzT","Qualtrics","G3GEOMmesur2"
"tut",3,"ee","Patterns 1","SV_0xCVXaEDRUTyxLL","Qualtrics","G3EEpat1"
"tut",3,"sp","Probabilities 1","SV_eJmU3X5saFYLYeV","Qualtrics","G3SPprob1"
"tut",3,"sp","Probabilities 2","SV_5dKIkUMncMgoXqZ","Qualtrics","G3SPprob2"
"tut",3,"ee","Properties 1","SV_bx6vgQMnVjZOXf7","Qualtrics","G3EEprop1"
"tut",3,"ns","Properties 1","SV_eRoiMuH2x11QspD","Qualtrics","G3NSprop1"
"tut",3,"ee","Properties 2","SV_1IltoozjgzaoVCt","Qualtrics","G3EEprop2"
"tut",3,"pr","Ratios 1","SV_eKjSrnUrGT7redv","Qualtrics","G3PRrat1"
"tut",3,"geom","Scale 1","SV_7892ufmcOUS4lO5","Qualtrics","G3GEOMscal1"
"tut",3,"ee","Scientific Notation 1","SV_9sOLijHHuWqpIVv","Qualtrics","G3EEscinot1"
"tut",3,"ee","Scientific Notation 2","SV_diYTtR1do7qbI6F","Qualtrics","G3EEscinot2"
"tut",3,"ee","Scientific Notation 3","SV_9trXeN1PsIEcXd3","Qualtrics","G3EEscinot3"
"tut",3,"geom","Shapes 1","SV_6L4YnvJTK98Bo6F","Qualtrics","G3GEOMshape1"
"vid",3,"GEOM","30-60-90 Triangle Side Ratios Proof","SFL4stapeUs","Angles","nofile"
"vid",3,"GEOM","45-45-90 Triangle Side Ratios","McINBOFCGH8","Angles","nofile"
"vid",3,"NS","Adding And Subtracting A Decimal Percentage And Fraction","FSpSrZQzzVs","Computation","nofile"
"vid",3,"NS","Adding Fractions Decimals And Percentages","xEDnwEOOf7Y","Computation","nofile"
"vid",3,"NS","Adding Fractions With Different Signs","QS1LMomm0Gk","Computation","nofile"
"vid",3,"GEOM","Area Of A Circle","ZyOhRgnFmIY","Measurement","nofile"
"vid",3,"EE","Basic Linear Equation Word Problem","roHvNNFXr4k","Equations","nofile"
"vid",3,"SP","Basic Probability","uzkc-qNVoOk","Probability","nofile"
"vid",3,"GEOM","Circles: Radius, Diameter, And Circumference","jyLRpr2P0MQ","Measurement","nofile"
"vid",3,"GEOM","Circumference From Area","Rcb7ZUTOQ1I","Measurement","nofile"
"vid",3,"EE","Combining Like Terms","CLWpkv6ccpA","Properties","nofile"
"vid",3,"EE","Combining Like Terms And The Distributive Property","3NHSwiv_pSE","Properties","nofile"
"vid",3,"PR","Comparing Linear Functions Applications 1","MKErxh58RME","Function","nofile"
"vid",3,"PR","Comparing Proportional Relationships","b-w0S0EBsfQ","Function","nofile"
"vid",3,"GEOM","Complementary And Supplementary Angles","BTnAlNSgNsY","Angles","nofile"
"vid",3,"PR","Constructing An Equation For A Proportional Relationship","dBGeri4eFv4","Function","nofile"
"vid",3,"PR","Constructing Proportions To Solve Application Problems","AEKztz8ubSM","Ratio","nofile"
"vid",3,"NS","Converting A Fraction To A Repeating Decimal","Y2-tz27nKoQ","Computation","nofile"
"vid",3,"NS","Converting Repeating Decimals To Fractions 1","FPNhCVZlbJs","Computation","nofile"
"vid",3,"NS","Converting Repeating Decimals To Fractions 2","Ihws0d-WLzU","Computation","nofile"
"vid",3,"GEOM","Cylinder Volume And Surface Area","gL3HxBQyeg0","Measurement","nofile"
"vid",3,"NS","Decimals And Fractions","NzIoHQfStoM","Equivalence","nofile"
"vid",3,"EE","Exponent Properties Involving Products","zM_p7tfWvLU","Exponents","nofile"
"vid",3,"EE","Exponent Properties Involving Quotients","AR1uqNbjM5s","Exponents","nofile"
"vid",3,"EE","Exponent Rules Part 1","kITJ6qH7jS0","Exponents","nofile"
"vid",3,"EE","Exponent Rules Part 2","rEtuPhl6930","Exponents","nofile"
"vid",3,"NS","Expressions With Rational Numbers","a_Wi-6SRBTc","Computation","nofile"
"vid",3,"GEOM","Figuring Out Angles Between Transversal And Parallel Lines","2WjGD3LZEWo","Angles","nofile"
"vid",3,"PR","Find An Unknown In A Proportion","GO5ajwbFqVQ","Ratio","nofile"
"vid",3,"GEOM","Identifying Parallel And Perpendicular Lines","aq_XL6FrmGs","Angles","nofile"
"vid",3,"EE","Inequalities Using Multiplication And Division","PNXozoJWsWc","Equations","nofile"
"vid",3,"PR","Interpreting Intercepts Of Linear Functions","RvS5VTV8O88","Graph","nofile"
"vid",3,"EE","Introduction To Exponents","XZRQhkii0h0","Exponents","nofile"
"vid",3,"EE","Introduction To Order Of Operations","ClYdw4d4OmA","Properties","nofile"
"vid",3,"NS","Introduction To Rational And Irrational Numbers","cLP7INqs3JM","Irrational","nofile"
"vid",3,"GEOM","Language And Notation Of Basic Geometry","il0EJrY64qE","Computation","nofile"
"vid",3,"NS","Multiplying Negative And Positive Fractions","pi3WWQ0q6Lc","Properties","nofile"
"vid",3,"EE","Negative Exponent Intuition","Tqpcku0hrPU","Exponents","nofile"
"vid",3,"EE","Negative Exponents","JnpqlXN9Whw","Exponents","nofile"
"vid",3,"EE","Order Of Operations With Exponents","gjrGd9TjjnY","Properties","nofile"
"vid",3,"GEOM","Parts Of A Circle","04N79tItPEA","Measurement","nofile"
"vid",3,"EE","Powers Of 1 And -1","jYOfMszfzAQ","Exponents","nofile"
"vid",3,"EE","Raising A Number To The 0Th And 1St Power","dAvosUEUH6I","Exponents","nofile"
"vid",3,"PR","Rate Problem With Fractions 1","d8vvVjfTbYY","Graph/Ratio","nofile"
"vid",3,"EE","Scientific Notation","i6lfVUp5RW8","Scientific Notation","nofile"
"vid",3,"PR","Slope And Y-Intercept Intuition","8sz1IPjBRS8","Graph","nofile"
"vid",3,"PR","Slope Of A Line","R948Tsyq4vA","Graph","nofile"
"vid",3,"PR","Slope Of A Line 2","WkspBxrzuZo","Graph","nofile"
"vid",3,"GEOM","Solid Geometry Volume","ZqzAOZ9pP9Q","Measurement","nofile"
"vid",3,"GEOM","Solid Geometry Volume","ZqzAOZ9pP9Q","Measurement","nofile"
"vid",3,"EE","Solving Ax + B = C","XoEn1LfVoTo","Equations","nofile"
"vid",3,"GEOM","Solving For Angles","TOobWKx1xe0","Angles","nofile"
"vid",3,"SP","Statistics Intro: Mean, Median And Mode","h8EYEJ32oQ8","Data Description","nofile"
"vid",3,"SP","Studying, Shoe Size, And Test Scores Scatter Plots","Jpbm5YgciqI","Graphs","nofile"
"vid",3,"GEOM","Sum Of Interior Angles Of Any Polygon","ilsS0IDaQ5A","Angles","nofile"
"vid",3,"GEOM","The Pythagorean Theorem Intro","AA6RfgP-AHU","Measurement","nofile"
"vid",3,"EE","Two-Step Equations","tuVd355R-OQ","Equations","nofile"
"vid",3,"PR","What Is A Function?","kvGsIo1TmsM","Function","nofile"
"vid",3,"EE","Why We Do The Same Thing To Both Sides: Simple Equations","5FBDqY41GjU","Equations","nofile"
"vid",3,"EE","Why We Do The Same Thing To Both Sides: Two-Step Equations","_y_Q3_B2Vh8","Equations","nofile"
"vid",3,"PR","Writing Proportions","96ZEmUbnuU8","Ratio","nofile"
"vid",3,"PR","X- And Y-Intercepts","xGmef7lFc5w","Graph","nofile"
"def",25,"EE","Combine Like Terms","http://everydaymath.uchicago.edu/img/vocab/combine-like-terms.jpg","Algebra","nofile"
"def",25,"EE","Distributive Property Of Mulitplication Over Addition","http://everydaymath.uchicago.edu/img/vocab/distributive-property-of-multiplication-over-addition.jpg","Algebra","nofile"
"def",25,"EE","Distributive Property Of Mulitplication Over Subtraction","http://everydaymath.uchicago.edu/img/vocab/distributive-property-of-multiplication-over-subtraction.jpg","Algebra","nofile"
"def",25,"EE","Dividend","http://everydaymath.uchicago.edu/img/vocab/dividend.jpg","Algebra","nofile"
"def",25,"EE","Dividend","http://everydaymath.uchicago.edu/img/vocab/dividend.jpg","Algebra","nofile"
"def",25,"EE","Divisor","http://everydaymath.uchicago.edu/img/vocab/divisor.jpg","Algebra","nofile"
"def",25,"EE","Divisor","http://everydaymath.uchicago.edu/img/vocab/divisor.jpg","Algebra","nofile"
"def",25,"EE","Equivalent Equations","http://everydaymath.uchicago.edu/img/vocab/equivalent-equations.jpg","Algebra","nofile"
"def",25,"EE","Equivalent Equations","http://everydaymath.uchicago.edu/img/vocab/equivalent-equations.jpg","Algebra","nofile"
"def",25,"EE","Exponent","http://everydaymath.uchicago.edu/img/vocab/exponent.jpg","Functions","nofile"
"def",25,"EE","Exponential Notation","http://everydaymath.uchicago.edu/img/vocab/exponential-notation.jpg","Functions","nofile"
"def",25,"EE","Exponential Notation","http://everydaymath.uchicago.edu/img/vocab/exponential-notation.jpg","Algebra","nofile"
"def",25,"EE","Expression","http://everydaymath.uchicago.edu/img/vocab/expression.jpg","Variables","nofile"
"def",25,"EE","Like Terms","http://everydaymath.uchicago.edu/img/vocab/like-terms.jpg","Algebra","nofile"
"def",25,"EE","Order Of Operations","http://everydaymath.uchicago.edu/img/vocab/order-of-operations.jpg","Algebra","nofile"
"def",25,"EE","Order Of Operations","http://everydaymath.uchicago.edu/img/vocab/order-of-operations.jpg","Algebra","nofile"
"def",25,"EE","Power","http://everydaymath.uchicago.edu/img/vocab/power.jpg","Functions","nofile"
"def",25,"EE","Quotient","http://everydaymath.uchicago.edu/img/vocab/quotient-5.jpg","Algebra","nofile"
"def",25,"EE","Quotient","http://everydaymath.uchicago.edu/img/vocab/quotient-6.jpg","Algebra","nofile"
"def",25,"EE","Remainder","http://everydaymath.uchicago.edu/img/vocab/remainder-5.jpg","Algebra","nofile"
"def",25,"EE","Remainder","http://everydaymath.uchicago.edu/img/vocab/remainder-6.jpg","Algebra","nofile"
"def",25,"EE","Simplify An Expression","http://everydaymath.uchicago.edu/img/vocab/simplify-an-expression.jpg","Algebra","nofile"
"def",25,"EE","Variable","http://everydaymath.uchicago.edu/img/vocab/variable.jpg","Variable","nofile"
"def",25,"EE","Variable","http://everydaymath.uchicago.edu/img/vocab/variable.jpg","Variables","nofile"
"def",25,"EE","Addition Method For Solving A System","UCSMPg7-8additionmethodforsolvingasystem","Properties","nofile"
"def",25,"EE","Addition Property Of Equality","UCSMPg7-8additionpropertyofequality","Properties","nofile"
"def",25,"EE","Addition Property Of Inequality","UCSMPg7-8additionpropertyofinequality","Properties","nofile"
"def",25,"EE","Associative Property Of Multiplication","UCSMPg7-8associativepropertyofaddition","Properties","nofile"
"def",25,"EE","Associative Property Of Multiplication","UCSMPg7-8associativepropertyofmultiplication","Properties","nofile"
"def",25,"EE","Base","UCSMPg7-8base","Basics","nofile"
"def",25,"EE","Commutative Property Of Addition","UCSMPg7-8commutativepropertyofaddition","Properties","nofile"
"def",25,"EE","Commutative Property Of Multiplication","UCSMPg7-8commutativepropertyofmultiplication","Properties","nofile"
"def",25,"EE","Distributive Property Of Multiplication","UCSMPg7-8distributivepropertyofmultiplication","Properties","nofile"
"def",25,"EE","Double Inequality","UCSMPg7-8doubleinequality","Basics","nofile"
"def",25,"EE","Equivalent Equations","UCSMPg7-8equivalentequations","Basics","nofile"
"def",25,"EE","Exponent","UCSMPg7-8exponent","Basics","nofile"
"def",25,"EE","Formula","UCSMPg7-8formula","Basics","nofile"
"def",25,"EE","Like Terms","UCSMPg7-8liketerms","Basics","nofile"
"def",25,"EE","Linear Equation","UCSMPg7-8linearequation","Basics","nofile"
"def",25,"EE","Linear Inequalities","UCSMPg7-8linearinequalities","Basics","nofile"
"def",25,"EE","Multiplication Property Of Equality","UCSMPg7-8multiplicationpropertyofequality","Properties","nofile"
"def",25,"EE","Multiplication Property Of Inequality","UCSMPg7-8multiplicationpropertyofinequality","Properties","nofile"
"def",25,"EE","Negative Exponents Property","UCSMPg7-8negativeexponentproperty","Properties","nofile"
"def",25,"EE","Order Of Operations","UCSMPg7-8orderofoperations","Basics","nofile"
"def",25,"EE","Power","UCSMPg7-8power","Basics","nofile"
"def",25,"EE","Power Of A Power Property","UCSMPg7-8powerofapowerproperty","Properties","nofile"
"def",25,"EE","Power Of A Product Property","UCSMPg7-8powerofaproductproperty","Properties","nofile"
"def",25,"EE","Power Of A Quotient Property","UCSMPg7-8powerofaquotientproperty","Properties","nofile"
"def",25,"EE","Product Of Powers Property","UCSMPg7-8productofpowersproperty","Properties","nofile"
"def",25,"EE","Quadratic Equation","UCSMPg7-8quadraticequation","Basics","nofile"
"def",25,"EE","Quotient Of Powers Property","UCSMPg7-8quotientofpowersproperty","Properties","nofile"
"def",25,"EE","Repeated Addition Property Of Multiplication","UCSMPg7-8repeatedadditionpropertyofmultiplication","Properties","nofile"
"def",25,"EE","Repeated Multiplication Property Of Powers","UCSMPg7-8repeatedmultiplicationpropertyofpowers","Properties","nofile"
"def",25,"EE","Scientific Notation","UCSMPg7-8scientificnotation","Notations","nofile"
"def",25,"EE","Standard Form Of A Quadratic Equation","UCSMPg7-8standardformofaquadraticequation","Basics","nofile"
"def",25,"EE","Standard Form Of An Equation Of A Line","UCSMPg7-8standardformofanequationofaline","Basics","nofile"
"def",25,"EE","Substitution Principle","UCSMPg7-8substitutionprinciple","Principles","nofile"
"def",25,"EE","Subtraction Property Of Equality","UCSMPg7-8subtrationpropertyofequality","Properties","nofile"
"def",25,"EE","Zero Exponent Property","UCSMPg7-8zeroexponentproperty","Properties","nofile"
"def",25,"GEOM","Acute Angle","http://everydaymath.uchicago.edu/img/vocab/acute-angle.jpg","Angles","nofile"
"def",25,"GEOM","Acute Angles","UCSMPg7-8acuteangle","Angles","nofile"
"def",25,"GEOM","Acute Triangle","UCSMPg7-8triangleacute","Shape Recognition","nofile"
"def",25,"GEOM","Adjacent Angles","http://everydaymath.uchicago.edu/img/vocab/adjacent-angles.jpg","Angles","nofile"
"def",25,"GEOM","Adjacent Angles","http://everydaymath.uchicago.edu/img/vocab/adjacent-angles.jpg","Angles","nofile"
"def",25,"GEOM","Area Formula Of A Right Triangle","UCSMPg7-8areaformulaforarighttriangle","Measurement","nofile"
"def",25,"GEOM","Area Formula Of A Trapezoid","UCSMPg7-8areaformulaforatrapezoid","Measurement","nofile"
"def",25,"GEOM","Area Of A Circle Formula","UCSMPg7-8areaofacircleformula","Measurement","nofile"
"def",25,"GEOM","Area Of A Rectangle","UCSMPg7-8areaofarectangle","Measurement","nofile"
"def",25,"GEOM","Circumference","UCSMPg7-8circumference","Measurement","nofile"
"def",25,"GEOM","Complementary Angles","UCSMPg7-8complementaryangles","Angles","nofile"
"def",25,"GEOM","Cone","http://everydaymath.uchicago.edu/img/vocab/cone-5.jpg","3D Shapes","nofile"
"def",25,"GEOM","Congruent","http://everydaymath.uchicago.edu/img/vocab/congruent-5.jpg","Scaling","nofile"
"def",25,"GEOM","Congruent","http://everydaymath.uchicago.edu/img/vocab/congruent-6.jpg","2D Shapes","nofile"
"def",25,"GEOM","Congruent Figures","UCSMPg7-8congruentfigures","Scaling","nofile"
